vi,ch
Thán Cô Tô hề tụ my lộc.,歎姑蘇兮聚麋鹿。
"Hoàng Trì cao hội sự vị chung,",黃池高會事未終，
Thương hải hoành lưu nhân đãng phúc.,滄海橫流人蕩覆。
"Ngũ Viên sát thân thuỳ bất oan,",伍員殺身誰不冤，
Cánh khan mộ thụ như sở ngôn.,竟看墓樹如所言。
"Việt Vương thường đảm yên khả địch,",越王嘗膽安可敵，
Viễn thủ thạch điền hà sở ích.,遠取石田何所益。
"Nhất triêu không tạ hội kê nhân,",一朝空謝會稽人，
Vạn cổ do thương Dũng đông khách.,萬古猶傷甬東客。
"Thử ly ly hề thành pha đà,",黍離離兮城坡坨，
Ngưu dương tiễn hề mục thụ ca.,牛羊踐兮牧豎歌。
"Dã vô nhân hề thu thảo lục,",野無人兮秋草綠，
Viên vi khư hề cổ mộc đa.,園為墟兮古木多。
"Bạch dương tiêu tiêu bi cố kha,",白楊蕭蕭悲故柯，
Hoàng tước thu thu tranh vãn hoà.,黃雀啾啾爭晚禾。
"Hoang thiên đoạn hề thuỳ trùng quá,",荒阡斷兮誰重過，
Cô chu thệ hề sầu nhược hà.,孤舟逝兮愁若何。
"Thiên hàn nhật mộ giang phong lạc,",天寒日暮江楓落，
Diệp khứ từ phong thuỷ tự ba.,葉去辭風水自波。
"Cửu nguyệt vọng hậu thiên khí lương,",九月望後天氣涼，
Bạch nhật ảm thảm thần vô quang.,白日黯慘晨無光。
"Ky nhân bồng phát toạ đoạn sàng,",羈人蓬髮坐斷床，
Bi phong táp táp xuy y thường.,悲風颯颯吹衣裳。
"Bộ đinh khiết lai thanh lang lang,",部丁朅來聲琅琅，
Hoán thủ túc xúc phó sảnh đường.,喚取蹙促赴廳堂。
"Phiên thân hà giới tuỳ nhạn hàng,",翻身荷械隨雁行，
Tệ cân bất chỉnh tẩu thả mang.,敝巾不整走且忙。
"Nhập môn ngục tốt hiệp lưỡng bàng,",入門獄卒挾兩傍，
Đô nhân hãi quan như đổ tường.,都人駭觀如堵牆。
"Đại quan liệt toạ hạ nhất lang,",大官列坐下一郎，
Hô xuất ngục cụ la trí tương.,呼出獄具羅致將。
"Cự đằng chi tiên trường thả trường,",巨藤之鞭長且長，
Phu tử nhục ngạnh nhu như cương.,膚紫肉硬揉如僵。
"Ky nhân yển ngoạ hình thương hoàng,",羈人偃臥形蒼黃，
Hồi đầu trắc cố như kinh dương.,回頭側顧如驚羊。
"Thủ thân cước trực lưỡng nhãn hoang,",手伸脚直兩眼慌，
Vũ hậu thấp độc chưng bàng quang.,雨後濕毒烝膀胱。
"Lương cửu vấn tấn khẩu bất trương,",良久問訊口不張，
Khổ đạo khuất khuất hào khung thương.,苦道屈屈號穹蒼。
"Quan thanh tích lịch tồi đài lương,",官聲霹靂摧臺樑，
Điện quang thiểm thiểm giao phi tường.,電光閃閃交飛翔。
"Hân như song giao bác hoại đường,",掀如雙蛟搏壞塘，
Bãi như lãnh thuỷ quán cấp thang.,罷如冷水灌急湯。
"Lưỡng mộc trác lập thế quật cường,",兩木卓立勢倔彊，
Thân thanh thập nhị hồi tu lang.,呻聲十二迴修廊。
"Ô hô nhất chi xuân hải đường,",嗚呼一枝春海棠，
Tồi chiết bất biện Xương Châu hương.,摧折不辨昌州香。
"Thử thì mộ thiên quýnh thương mang,",此時暮天迥蒼茫，
Đài giác vị ngã phi thanh sương.,臺角為我飛清霜。
"Đằng tiên thuỳ thuỳ khí bất dương,",藤鞭垂垂氣不揚，
Củng lập nhiễu chỉ hồi nhu trường.,拱立繞指迴柔腸。
"Đắc táng mệnh dã nhân chi thường,",得喪命也人之常，
My mục như nhân hà thích thương?,眉目如人何戚傷？
"Quốc ân gia trạch vị thiểu thường,",國恩家澤未少償，
Dũng phu na tử hàn mặc trường.,勇夫那死翰墨場。
Ta tai đằng tiên!,嗟哉藤鞭！
Nhĩ bất kiến:,爾不見：
"Đức Giang chi dương,",德江之陽，
Nguyệt Hằng chi cương.,月恆之崗。
"Thượng hữu bán tử chi tùng bách,",上有半死之松柏，
Đột ngột đống cửu nhi tương vọng.,突兀凍久而相望。
"Cẩu phất khí vu triết tượng,",苟弗棄于哲匠，
Cố vô thủ hồ kê thê dữ dự chương.,固無取乎雞棲與豫章。
Nhi hà tiễn phạt chi đương.,而何剪伐之當。
"Sơn đầu bạch nhật vân anh anh,",山頭白日雲英英，
Thiên phong đảo tháp thiên giang minh.,千峰倒插千江明。
"Thủ bả phù dung bộ thạch bích,",手把芙蓉步石壁，
Thương thuý loạn xạ viên điểu kinh.,蒼翠亂射猿鳥驚。
"Thuỳ tri vân ngoại xuy tử sinh,",誰知雲外吹紫笙，
Dục lai bất lai không phục tình.,欲來不來空復情。
"Thiên phong xuy ngã bội tiêu sắt,",天風吹我佩簫瑟，
Hoảng nghi thân tại Côn Lôn hành.,恍疑身在昆侖行。
"Đằng Vương cao các lâm giang chử,",滕王高閣臨江渚，
Bội ngọc minh loan bãi ca vũ.,佩玉鳴鸞罷歌舞。
"Hoạ đống triêu phi Nam phố vân,",畫棟朝飛南浦雲，
Châu liêm mộ quyển Tây Sơn vũ.,珠簾暮捲西山雨。
"Nhàn vân đàm ảnh nhật du du,",閒雲潭影日悠悠，
Vật hoán tinh di kỷ độ thu.,物換星移幾度秋。
"Các trung đế tử kim hà tại,",閣中帝子今何在，
Hạm ngoại Trường Giang không tự lưu.,檻外長江空自流。
"Tướng quân Nguỵ Vũ chi tử tôn,",將軍魏武之子孫，
Ư kim vi thứ vi thanh môn.,於今為庶為青門。
"Anh hùng cát cứ tuy dĩ hĩ,",英雄割據雖已矣，
Văn thái phong lưu kim thượng tồn.,文采風流今尚存。
"Học thư sơ học Vệ phu nhân,",學書初學衛夫人，
Đãn hận vô quá Vương Hữu Quân.,但恨無過王右軍。
"Đan thanh bất tri lão tương chí,",丹青不知老將至，
Phú quý ư ngã như phù vân.,富貴於我如浮雲。
"Khai Nguyên chi trung thường dẫn kiến,",開元之中常引見，
Thừa ân sác thướng Nam Huân điện.,承恩數上南熏殿。
"Lăng Yên công thần thiểu nhan sắc,",凌煙功臣少顏色，
Tướng quân hạ bút khai sinh diện.,將軍下筆開生面。
"Lương tướng đầu thượng tiến hiền quan,",良相頭上進賢冠，
Mãnh tướng yêu gian đại vũ tiễn.,猛將腰間大羽箭。
"Bao công, Ngạc công mao phát động,",褒公鄂公毛髮動，
Anh tư táp sảng do hàm chiến.,英姿颯爽猶酣戰。
"Tiên đế thiên mã Ngọc Hoa Thông,",先帝天馬玉花驄，
Hoạ công như sơn mạc bất đồng.,畫工如山貌不同。
"Thị nhật khiên lai xích trì hạ,",是日牽來赤墀下，
Quýnh lập xương hạp sinh trường phong.,迥立閶闔生長風。
"Chiếu vị tướng quân phất quyên tố,",詔謂將軍拂絹素，
Ý tượng thảm đạm kinh dinh trung.,意匠慘淡經營中。
"Tư tu cửu trùng chân long xuất,",斯須九重真龍出，
Nhất tiển vạn cổ phàm mã không.,一洗萬古凡馬空。
"Ngọc Hoa khước tại ngự tháp thượng,",玉花卻在御榻上，
Tháp thượng đình tiền ngật tương hướng.,榻上庭前屹相向。
"Chí tôn hàm tiếu thôi tứ kim,",至尊含笑催賜金，
Ngữ nhân thái bộc giai trù trướng.,圉人太僕皆惆悵。
"Đệ tử Hàn Cán tảo nhập thất,",弟子韓幹早入室，
Diệc năng hoạ mã cùng thù tướng.,亦能畫馬窮殊相。
"Cán duy hoạ nhục bất hoạ cốt,",幹惟畫肉不畫骨，
Nhẫn sử Hoa Lưu khí điêu táng.,忍使驊騮氣凋喪。
"Tướng quân hoạ thiện cái hữu thần,",將軍畫善蓋有神，
Ngẫu phùng giai sĩ diệc tả chân.,偶逢佳士亦寫真。
"Tức kim phiêu bạc can qua tế,",即今漂泊干戈際，
Lũ mạo tầm thường hành lộ nhân.,屢貌尋常行路人。
"Đồ cùng phản tao tục nhãn bạch,",塗窮反遭俗眼白，
Thế thượng vị hữu như công bần.,世上未有如公貧。
"Đãn khán cổ lai thịnh danh hạ,",但看古來盛名下，
Chung nhật khảm lẫm triền kỳ thân.,終日坎壈纏其身。
"Nhi vi vương, mẫu vi tù,",兒為王，母為囚，
Đán thung mộ thung vô thì hưu.,旦舂暮舂無時休。
"Thiên cao địa nhục nhật nguyệt lưu,",天高地辱日月流，
Mẫu khổ bất đắc tòng nhi du.,母苦不得從兒遊。
"Hán gia mưu thần Trương Lưu Hầu,",漢家謀臣張留侯，
Lão nhân lập trí Thương Sơn đầu.,老人立致商山頭。
"Quân vương khinh tín vũ dực sầu,",君王輕信羽翼愁，
"Thập niên thân hậu trí an Lưu,",十年身後知安劉，
Khôn kiềm chi nhân hà dĩ lưu.,髡鉗之人何以留。
"Nguyệt Giáp, Cù Đường vân tác đỉnh,",月峽瞿塘雲作頂，
Loạn thạch tranh vanh tục vô tỉnh.,亂石崢嶸俗無井。
"Vân An cô thuỷ nô bộc bi,",雲安酤水奴僕悲，
Ngư Phúc di cư tâm lực tỉnh.,魚復移居心力省。
"Bạch Đế thành tây vạn trúc bàn,",白帝城西萬竹蟠，
Tiếp đồng dẫn thuỷ hầu bất can.,接筒引水喉不幹。
"Nhân sinh lưu trệ sinh lý nan,",人生留滯生理難，
Đẩu thuỷ hà trực bách ưu khoan.,斗水何直百憂寬。
"Đạo bàng bi thạch hà luỹ luỹ,",道傍碑石何累累，
Thập lý ngũ lý hành tương truy.,十里五里行相追。
"Tế quan văn tự vị ma diệt,",細觀文字未磨滅，
Kỳ từ như xuất nhất thủ vi.,其詞如出一手為。
"Thịnh xưng trưởng lại hữu huệ chính,",盛稱長吏有惠政，
Di ái tưởng tượng thiên thu thuỳ.,遺愛想像千秋垂。
"Tựu trung hành sự cực toả tế,",就中行事極瑣細，
Thư ngữ bất cố thức giả xuy.,齟齬不顧識者嗤。
"Trưng du tảo tất đạo kiếp hoạch,",徵輸早畢盜劫獲，
Huỳnh cung ký tập thành điệp tuỳ.,黌宮既葺城堞隨。
"Tiên thánh thả vi yếu danh cụ,",先聖且為要名具，
Hạ thử lê thứ giao khả bi.,下此黎庶教可悲。
"Cư nhân ngộ giả liêu tá vấn,",居人遇者聊借問，
Tính danh hoảng hốt vân bất tri.,姓名恍惚云不知。
"Vãng thì vu ngã bản vô ân,",往時于我本無恩，
Khứ hậu khiển ngã như hà ti.,去後遣我如何思？
"Khứ giả bất tư, lai giả nộ,",去者不思來者怒，
Hậu xa khủng đạo tiền triệt nguy.,後車恐蹈前轍危。
"Thâm sơn tạc thạch thu vũ hoạt,",深山鑿石秋雨滑，
Canh thời ngưu lực lao vãn suy.,耕時牛力勞挽推。
"Lý xã hợp tiền dĩ tác ký,",里社合錢以作記，
Thố viên lão tẩu di chỉ huy.,兔園老叟頤指揮。
"Thỉnh khan bi thạch câu chuyên trứu,",請看碑石俱磚甃，
Thân cập thê tử vô hoàn y.,身及妻子無完衣。
"Đãn nguyện Thái Hàng sơn thượng thạch,",但愿太行山上石，
Hoá vi Hô Đà thuỷ trung nê.,化為滹沱水中泥。
"Bất giao đạo bàng khích địa chính vô hạn,",不教道傍隙地正無限，
Ná miễn niên niên thường lập bi.,那免年年常立碑。
"Thanh đô chúng mộc tổng vinh phân,",清都眾木總榮芬，
Truyền đạo cô tùng tối xuất quần.,傳道孤松最出群。
"Danh tiếp thiên đình trường cảnh sắc,",名接天庭長景色，
Khí liên cung khuyết tá phân uân.,氣連宮闕借氛氳。
"Huyền trì đích đích đình hoa lộ,",懸池的的停華露，
Yển cái trùng trùng phất thuỵ vân.,偃蓋重重拂瑞雲。
"Bất tá lưu cao trợ tiên đỉnh,",不借流膏助仙鼎，
Nguyện tương trinh cán bổng minh quân.,願將楨幹捧明君。
"Mạc tỷ Minh Linh Sở nam thụ,",莫比冥靈楚南樹，
Hủ lão giang biên đại bất văn.,朽老江邊代不聞。
"Đào hoa ổ lý đào hoa am,",桃花塢裏桃花庵，
Đào hoa am lý đào hoa tiên.,桃花庵裏桃花仙。
"Đào hoa tiên nhân chủng đào thụ,",桃花仙人種桃樹，
Hựu trích đào hoa hoán tửu tiền.,又摘桃花換酒錢。
"Tửu tỉnh chỉ tại hoa tiền toạ,",酒醒只在花前坐，
Tửu tuý hoàn lai hoa hạ miên.,酒醉還來花下眠。
"Bán tỉnh bán tuý nhật phục nhật,",半醒半醉日復日，
Hoa lạc hoa khai niên phục niên.,花落花開年復年。
"Đãn nguyện lão tử hoa tửu gian,",但願老死花酒間，
Bất nguyện cúc cung xa mã tiền.,不願鞠躬車馬前。
"Xa trần mã túc quý giả thú,",車塵馬足貴者趣，
Tửu trản hoa chi bần giả duyên.,酒盞花枝貧者緣。
"Nhược tương phú quý tỉ bần tiện,",若將富貴比貧賤，
Nhất tại bình địa nhất tại thiên.,一在平地一在天。
"Nhược tương bần tiện tỉ xa mã,",若將貧賤比車馬，
Tha đắc khu trì ngã đắc nhàn.,他得驅馳我得閑。
"Biệt nhân tiếu ngã thắc phong điên,",別人笑我忒瘋癲，
Ngã tiếu tha nhân khán bất xuyên.,我笑他人看不穿。
"Bất kiến Ngũ Lăng hào kiệt mộ,",不見五陵豪傑墓，
Vô hoa vô tửu sừ tác điền.,無花無酒鋤作田。
"Đào hoa đàm trung xuân thuỷ thâm,",桃花潭中春水深，
Đào hoa đàm thượng xuân vân âm.,桃花潭上春雲陰。
"Vân âm bất kiến cổ nhân diện,",雲陰不見古人面，
Thuỷ thâm tằng chiếu cổ nhân tâm.,水深​​曾照古人心。
"Như hà Lý Bạch Uông Luân hậu,",如何李白汪倫後，
Vân thuỷ hoang lương trực chí câm.,雲水荒涼直至今。
"Ngô văn đằng dĩ mạn đắc danh,",吾聞藤以蔓得名，
Thân vô sở y bất sinh thành.,身無所依不生成。
"Khán quân yển ngoạ như khởi lập,",看君偃臥如起立，
Nhã phụ tiết mục bất tự khinh.,雅負節目不自輕。
"Ngang tàng khiết khuất tự vi thụ,",昂藏潔屈自為樹，
Bàng hữu trường tùng nghĩa bất phụ.,傍有長松義不附。
"Xuân lai ảnh lạc giản thuỷ trung,",春來影落澗水中，
Bất dữ đào hoa đồng kỳ khứ.,不與桃花同其去。
Đào hoa liêm ngoại đông phong nhuyễn,桃花簾外東風軟，
Đào hoa liêm nội thần trang lãn,桃花簾內晨妝懶：
Liêm ngoại đào hoa liêm nội nhân,簾外桃花簾內人，
Nhân dữ đào hoa cách bất viễn,人與桃花隔不遠；
Đông phong hữu ý yết liêm lung,東風有意揭簾櫳，
Hoa dục khuy nhân liêm bất quyển,花欲窺人簾不卷。
Đào hoa liêm ngoại khai nhưng cựu,桃花簾外開仍舊，
Liêm trung nhân tỉ đào hoa sấu,簾中人比桃花瘦；
Hoa giải liên nhân hoa diệc sầu,花解憐人花亦愁，
Cách liêm tiêu tức phong xuy thấu,隔簾消息風吹透。
Phong thấu liêm lung hoa mãn đình,風透簾櫳花滿庭，
Đình tiền xuân sắc bội thương tình,庭前春色倍傷情：
Nhàn đài viện lạc môn không yểm,閑苔院落門空掩，
Tà nhật lan can nhân tự bằng,斜日欄杆人自憑。
Bằng lan nhân hướng đông phong khấp,憑欄人向東風泣，
Thiến quần thâu bạng đào hoa lập,茜裙偷傍桃花立；
Đào hoa đào diệp loạn phân phân,桃花桃葉亂紛紛，
Hoa trán tân hồng diệp ngưng bích,花綻新紅葉凝碧。
Vụ khoả yên phong nhất vạn chu,霧裹煙封一萬株，
Hồng lâu chiếu bích hồng mô hồ,烘樓照壁紅模糊；
Thiên cơ thiêu phá uyên ương cẩm,天機燒破鴛鴦錦，
Xuân hàm dục tỉnh di san chẩm,春酣欲醒移珊枕。
Thị nữ kim bồn tiến thuỷ lai,侍女金盆進水來，
Hương tuyền ảnh trám yên chi lãnh,香泉影蘸胭脂冷！
Yên chi tiên diễm hà tương loại,胭脂鮮艷何相類，
Hoa chi nhan sắc nhân chi lệ,花之顏色人之淚，
Nhược tương nhân lệ tỉ đào hoa,若將人淚比桃花，
Lệ tự trường lưu hoa tự mỵ,淚自長流花自媚，
Lệ nhãn quan hoa lệ dị can,淚眼觀花淚易乾，
Lệ can xuân tận hoa tiều tuỵ,淚乾春盡花憔悴。
Tiều tuỵ hoa già tiều tuỵ nhân,憔悴花遮憔悴人，
Hoa phi nhân quyện dịch hoàng hôn,花飛人倦易黃昏；
Nhất thanh đỗ vũ xuân quy tận,一聲杜宇春歸盡，
Tịch mịch liêm lung không nguyệt ngân.,寂寞簾櫳空月痕！
"Vọng Di cung trung lộc vi mã,",望夷宮中鹿為馬，
Tần nhân bán tử Trường Thành hạ.,秦人半死長城下。
"Tỵ thì bất độc Thương Sơn ông,",避時不獨商山翁，
Diệc hữu Đào Nguyên chủng đào giả.,亦有桃源種桃者。
"Thử lai chủng đào kinh kỷ xuân,",此來種桃經幾春，
Thái hoa thực thực chi vi tân.,採花食實枝為薪。
"Nhi tôn sinh trưởng dữ thế cách,",兒孫生長與世隔，
Tuy hữu phụ tử vô quân thần.,雖有父子無君臣。
"Ngư lang dạng chu mê viễn cận,",漁郎漾舟迷遠近，
Hoa gian tương kiến nhân tương vấn.,花間相見因相問。
"Thế thượng na tri cổ hữu Tần,",世上那知古有秦，
Sơn trung khởi liệu kim vi Tấn.,山中豈料今為晉。
"Văn đạo Trường An xuy chiến trần,",聞道長安吹戰塵，
Xuân phong hồi thủ nhất triêm cân.,春風回首一霑巾。
"Trùng Hoa nhất khứ ninh phục đắc,",重華一去寧復得，
Thiên hạ phân phân kinh kỷ Tần.,天下紛紛經幾秦。
"Ngư châu trục thuỷ ái sơn xuân,",漁舟逐水愛山春，
Lưỡng ngạn đào hoa giáp cổ tân.,兩岸桃花夾古津。
"Toạ khán hồng thụ bất tri viễn,",坐看紅樹不知遠，
Hành tận thanh khê bất kiến nhân.,行盡青溪不見人。
"Sơn khẩu tiềm hành thuỷ ôi áo,",山口潛行始隈隩，
Sơn khai khoáng vọng toàn bình lục.,山開曠望旋平陸。
"Dao khan nhất xứ toản vân thụ,",遙看一處攢雲樹，
Cận nhập thiên gia tán hoa trúc.,近入千家散花竹。
"Tiều khách sơ truyền Hán tính danh,",樵客初傳漢姓名，
Cư nhân vị cải Tần y phục.,居人未改秦衣服。
"Cư nhân cộng trú Võ Lăng nguyên,",居人共住武陵源，
Hoàn tùng vật ngoại khởi điền viên.,還從物外起田園。
"Nguyệt minh tùng hạ phòng long tịnh,",月明松下房櫳靜，
Nhật xuất vân trung kê khuyển huyên.,日出雲中雞犬喧。
"Kinh văn tục khách tranh lai tập,",驚聞俗客爭來集，
Cạnh dẫn hoàn gia vấn đô ấp.,競引還家問都邑。
"Bình minh lư hạng tảo hoa khai,",平明閭巷掃花開，
Bạc mộ ngư tiều thừa thuỷ nhập.,薄暮漁樵乘水入。
"Sơ nhân tị địa khứ nhân gian,",初因避地去人間，
Cập chí thành tiên toại bất hoàn.,及至成仙遂不還。
"Giáp lý thuỳ tri hữu nhân sự,",峽裡誰知有人事，
Thế trung diêu vọng không vân sơn.,世中遙望空雲山。
"Bất nghi linh cảnh nan văn kiến,",不疑靈境難聞見，
Trần tâm vị tận tư hương huyện.,塵心未盡思鄉縣。
"Xuất động vô luận cách sơn thuỷ,",出洞無論隔山水，
Từ gia chung nghĩ trường du diễn.,辭家終擬長遊衍。
"Tự vị kinh quá cựu bất mê,",自謂經過舊不迷，
An tri phong hác kim lai biến.,安知峰壑今來變。
"Đương thời chỉ ký nhập sơn thâm,",當時只記入山深，
Thanh khê kỷ độ đáo vân lâm.,青溪幾度到雲林？
"Xuân lai biến thị Đào hoa thuỷ,",春來遍是桃花水，
Bất biện tiên nguyên hà xứ tầm?,不辨仙源何處尋？
"Tổ Long môn ngoại thần truyền bích,",祖龍門外神傳璧，
Phương sĩ do ngôn tiên khả đắc.,方士猶言仙可得。
"Đông hành dục dữ Tiễn Môn thân,",東行欲與羨門親，
Chỉ xích Bồng Lai thương hải cách.,咫尺蓬萊滄海隔。
"Na tri bình địa hữu thanh vân,",那知平地有青雲，
Chỉ thuộc tầm thường tỵ thế nhân.,只屬尋常避世人。
"Quan Trung nhật nguyệt không vạn cổ,",關中日月空萬古，
Hoa hạ sơn xuyên trưởng nhất thân.,花下山川長一身。
"Trung Nguyên biệt hậu vô tiêu tức,",中原別后無消息，
Văn thuyết Hồ trần nhân cảm tích.,聞說胡塵因感昔。
"Thuỳ giao Tấn đỉnh phán đông tây,",誰教晉鼎判東西，
Khước quý Tần thành hạn nam bắc.,卻愧秦城限南北。
"Nhân gian vạn sự dũ kham lân,",人間萬事愈堪怜，
Thử địa đương thời diệc ngẫu nhiên.,此地當時亦偶然。
"Hà sự khu khu Hán thiên tử,",何事區區漢天子，
Chủng đào tân khổ cầu trường niên.,种桃辛苦求長年。
Khuê lý giai nhân niên thập dư,閨里佳人年十余，
Tần nga đối ảnh hận ly cư,顰蛾對影恨離居。
Hốt phùng giang thượng xuân qui yến,忽逢江上春歸燕，
Hàm đắc vân trung xích tố thư,銜得雲中尺素書。
Ngọc thủ khai giam trường thán tức:,玉手開緘長嘆息，
Cuồng phu do thú Giao Hà bắc!,狂夫猶戍交河北。
Vạn lý Giao Hà thuỷ bắc lưu,萬里交河水北流，
Nguyện vi song yến phiếm trung châu,愿為雙燕泛中洲。
Quân biên vân ủng thanh ty kỵ,君邊雲擁青絲騎，
Thiếp xứ đài sinh hồng phấn lâu,妾處苔生紅粉樓。
Lâu thượng xuân phong nhật tương yết,樓上春風日將歇，
Thuỳ năng lãm kính khan sầu phát?,誰能攬鏡看愁發。
Hiểu xuy viên quản tuỳ lạc hoa,曉吹員管隨落花，
Dạ đảo nhung y hướng minh nguyệt,夜搗戎衣向明月。
Minh nguyệt cao cao khắc lậu trường,明月高高刻漏長，
Chân châu liêm bạc yểm lan đường,真珠帘箔掩蘭堂。
Hoành thuỳ bảo ác đồng tâm kết,橫垂寶幄同心結，
Bán phất quỳnh diên tô hợp hương,半拂瓊筵蘇合香。
"Quỳnh diên, bảo ác liên chi cẩm",瓊筵寶幄連枝錦，
Đăng chúc huỳnh huỳnh chiếu cô tẩm,燈燭熒熒照孤寢。
Hữu sứ bằng tương kim tiễn đao,有使憑將金剪刀，
Vị quân lưu hạ tương tư chẩm,為君留下相思枕。
Trích tận đình lan bất kiến quân,摘盡庭蘭不見君，
Hồng cân thức lệ sinh nhân uân,紅巾拭淚生氤氳。
Minh niên nhược cánh chinh biên tái,明年若更征邊塞，
Nguyện tác Dương Đài nhất đoạn vân.,愿作陽臺一斷雲。
"Thời ký mộ hề tiết dục xuân,",時既暮兮節欲春，
Sơn lâm tịch hề hoài u nhân.,山林寂兮懷幽人。
"Đăng kỳ phong hề vọng bạch vân,",登奇峰兮望白雲，
Trướng miến mạc hề tượng dục phân.,悵緬邈兮象欲紛。
"Bạch vân du du khứ bất phản,",白雲悠悠去不返，
Hàn phong sưu sưu xuy nhật vãn.,寒風颼颼吹日晚。
"Bất kiến kỳ nhân thuỳ dữ ngôn,",不見其人誰與言，
Quy toạ đàn cầm tứ du viễn.,歸坐彈琴思逾遠。
"Viêm viêm thử khí hãn thông thân,",炎炎暑氣汗通身，
Vị tằng cán ngã nương sinh khố.,未曾浣我娘生褲。
"Tạc dạ Ngô trung tuyết,",昨夜吳中雪，
Tử Du giai hứng phát.,子猷佳興發。
"Vạn lý phù vân quyển bích sơn,",萬里浮雲卷碧山，
Thanh thiên trung đạo lưu cô nguyệt.,青天中道流孤月。
"Cô nguyệt thương lãng Hà Hán thanh,",孤月滄浪河漢清，
Bắc Đẩu thác lạc Trường Canh minh.,北斗錯落長庚明。
"Hoài dư đối tửu dạ sương bạch,",懷餘對酒夜霜白。
Ngọc sàng kim tĩnh băng tranh vanh.,玉床金井冰崢嶸。
"Nhân sinh phiêu hốt bách niên nội,",人生飄忽百年內，
Thả tu hàm sướng vạn cổ tình.,且須酣暢萬古情。
"Quân bất năng ly cao kim cự học đấu kê,",君不能狸膏金距學斗雞，
Toạ linh tị tức xuy hồng nghê.,坐令鼻息吹虹霓。
"Quân bất năng học Kha Thư,",君不能學哥舒，
"Hoành hành Thanh Hải dạ đới đao,",橫行青海夜帶刀。
Tây đồ Thạch Bảo thủ tử bào.,西屠石堡取紫袍。
"Ngâm thi tác phú bắc song lý,",吟詩作賦北窗裏，
Vạn ngôn bất trị nhất bôi thuỷ.,萬言不值一杯水。
"Thế nhân văn thử giai điệu đầu,",世人聞此皆掉頭，
Hữu như đông phong xạ mã nhĩ.,有如東風射馬耳。
"Ngư mục diệc tiếu ngã,",魚目亦笑我，
Vị dữ minh nguyệt đồng.,謂與明月同。
"Hoa lưu quyền cục bất năng thực,",驊騮拳跼不能食，
Kiển lư đắc chí minh xuân phong.,蹇驢得志鳴春風。
"“Chiết dương”, “Hoàng hoa” hợp lưu tục,",折楊黃華合流俗，
Tấn quân thính cầm uổng “Thanh giác”.,晉君聽琴枉清角。
"“Ba nhân” thuỳ khẳng hoà “Dương xuân”,",巴人誰肯和陽春，
Sở địa do lai tiện kỳ phác.,楚地猶來賤奇璞。
"Hoàng kim tán tận giao bất thành,",黃金散盡交不成，
Bạch thủ vi nho thân bị khinh.,白首為儒身被輕。
"Nhất đàm nhất tiếu thất nhan sắc,",一談一笑失顏色，
Thương dăng bối cẩm huyên báng thanh.,蒼蠅貝錦喧謗聲。
Tằng Tham khởi thị sát nhân giả?,曾參豈是殺人者？
Sàm ngôn tam cập từ mẫu kinh.,讒言三及慈母惊。
"Dữ quân luận tâm ác quân thủ,",與君論心握君手，
Vinh nhục vu dư diệc hà hữu?,榮辱于余亦何有？
"Khổng thánh do văn thương phụng lân,",孔聖猶聞傷鳳麟，
Đổng Long cánh thị hà kê cẩu!,董龍更是何雞狗！
"Nhất sinh ngạo ngạn khổ bất hài,",一生傲岸苦不諧，
Ân sơ môi lao chí đa quai.,恩疏媒勞志多乖。
"Nghiêm Lăng cao ấp Hán thiên tử,",嚴陵高揖漢天子，
Hà tất trường kiếm trụ di sự ngọc giai.,何必長劍拄頤事玉階。
"Đạt diệc bất túc quý, cùng bất túc bi.",達亦不足貴，窮不足悲。
"Hàn Tín tu tương Giáng, Quán tỉ,",韓信羞將絳灌比，
Nễ Hành sỉ trục đồ cổ nhi.,檷衡恥逐屠沽兒。
"Quân bất kiến Lý Bắc Hải,",君不見李北海，
Anh phong hào khí kim hà tại!,英風豪氣今何在！
"Quân bất kiến Bùi thượng thư,",君不見裴尚書，
Thổ phần tam xích hao cức cư!,土墳三尺蒿棘居！
"Thiếu niên tảo dục Ngũ Hồ khứ,",少年早欲五湖去，
Kiến thử di tương chung đỉnh sơ.,見此彌將鍾鼎疏。
"Dạ lai quy lai trùng hổ quá,",夜來歸來沖虎過，
Sơn hắc gia trung dĩ miên ngoạ.,山黑家中已眠臥。
"Bàng kiến Bắc Đẩu hướng giang đê,",傍見北斗向江低，
Ngưỡng khán minh tinh đương không đại.,仰看明星當空大。
"Đình tiền bả chúc sân lưỡng cự,",庭前把燭嗔兩炬，
Hạp khẩu kinh viên văn nhất cá.,峽口驚猿聞一個。
"Bạch đầu lão bãi vũ phục ca,",白頭老罷舞復歌，
Trượng lê bất thuỵ thuỳ năng na?,杖藜不睡誰能那？
"Sơn tự minh chung trú dĩ hôn,",山寺鳴鐘晝已昏，
Ngư lương độ đầu tranh độ huyên.,漁樑渡頭爭渡喧。
"Nhân tuỳ sa ngạn hướng giang thôn,",人隨沙岸向江村，
Dư diệc thừa chu quy Lộc Môn.,余亦乘舟歸鹿門。
"Lộc Môn nguyệt chiếu khai yên thụ,",鹿門月照開煙樹，
"Hốt đáo Bàng Công thê ẩn xứ,",忽到龐公棲隱處。
"Nham phi tùng kính trường tịch liêu,",岩扉松徑長寂寥，
Duy hữu u nhân độc lai khứ.,唯有幽人獨來去。
